Supplier,Product,Contract Length,Compliance,SLA,Delivery Time (days),Base Price,Additional Fees,Total Price,Price Volatility,Delivery Risk,Contract Risk,Market Price Trends_Increasing,Market Price Trends_Stable
Supplier_86,AI Software,12,0,99.69389690215115,45,28055,2424,30479,0.13762353184127005,0.04444444444444451,0.2940033885949531,1,0
Supplier_13,Cybersecurity Suite,12,1,99.85044136284232,45,24654,1426,26080,0.025637614562092348,0.022222222222222143,0.5598931015359494,0,1
Supplier_59,AI Software,12,0,99.63814033102332,60,31468,2781,34249,0.08507129925399673,0.0,0.30091907316541877,0,1
Supplier_19,Cybersecurity Suite,24,1,99.67826672415906,45,20154,1555,21709,0.04944121474777537,0.0,0.9671343148693072,0,1
Supplier_49,Data Analytics Tool,12,1,99.59345573391954,90,27950,1041,28991,0.1496750498856365,0.11111111111111116,0.4071737385988753,1,0
Supplier_100,Data Analytics Tool,12,0,99.6700605605647,30,35323,2661,37984,0.052407000901374914,0.46666666666666656,0.23227336479050076,0,0
Supplier_12,Cloud Storage,48,1,99.76814638500612,60,37380,2751,40131,0.17634346127907927,0.1499999999999999,0.5348009769191681,1,0
Supplier_61,Cybersecurity Suite,48,1,99.98596871167983,90,24626,1552,26178,0.17836404228132258,0.0888888888888888,0.19882853028647995,0,0
Supplier_19,Database Management,12,0,99.82545883940517,45,39289,3244,42533,0.039288263044557174,0.37777777777777777,0.5084059766446271,0,1
Supplier_76,Cloud Storage,36,0,99.59763051766008,45,34259,4369,38628,0.12276918900154486,0.1333333333333333,0.35737851486886757,0,1
Supplier_9,Cybersecurity Suite,12,0,99.52203110637986,90,34873,4981,39854,0.017543528343992865,0.06666666666666665,0.8709747094857849,0,1
Supplier_71,Cybersecurity Suite,48,0,99.56191467584411,30,33016,4657,37673,0.07830741992032585,0.33333333333333326,0.7539376844414241,0,1
Supplier_28,Cloud Storage,36,1,99.77565204862378,30,29369,2060,31429,0.14266434590025445,0.30000000000000004,0.11039423424993378,0,1
Supplier_78,Data Analytics Tool,36,1,99.87492856112021,60,20153,4262,24415,0.13188464936998326,0.1166666666666667,0.9678024120373392,1,0
Supplier_95,Cybersecurity Suite,12,1,99.96080541157735,45,27853,1664,29517,0.1249401338813216,0.11111111111111116,0.2708717006548736,0,0
Supplier_52,Data Analytics Tool,48,0,99.50775335427844,90,32379,3222,35601,0.05650817273248872,0.12222222222222223,0.5981824455420024,0,0
Supplier_83,Cloud Storage,48,0,99.75615246936532,30,35792,2858,38650,0.07560498988688041,0.5,0.26440429792964537,0,1
Supplier_16,Data Analytics Tool,36,0,99.73072500454936,60,25599,970,26569,0.020589228940057238,0.1499999999999999,0.5276244568387078,0,0
Supplier_69,AI Software,12,1,99.82146696076809,45,38100,1916,40016,0.1438045640867202,0.1777777777777778,0.5174610093842912,0,1
Supplier_99,Database Management,24,1,99.77419363868802,45,34785,1968,36753,0.10077775935825471,0.0888888888888888,0.9243543461938004,0,1
Supplier_12,Cybersecurity Suite,24,0,99.83664918378541,60,31049,1308,32357,0.14175312646913094,0.10000000000000009,0.5490832225687229,0,0
Supplier_25,Database Management,48,1,99.8224604665271,60,20786,671,21457,0.049788704959374555,0.16666666666666674,0.5829984797183156,1,0
Supplier_52,Data Analytics Tool,24,1,99.5573357451804,30,24368,4626,28994,0.06488764572701325,0.30000000000000004,0.4016531257643803,0,1
Supplier_85,Cybersecurity Suite,48,1,99.89186177767317,90,34923,4642,39565,0.06684306745202294,0.04444444444444451,1.1490796031828168,1,0
Supplier_100,Data Analytics Tool,48,1,99.560383962101,45,24272,4725,28997,0.00514848194944324,0.0,0.9771859094396096,0,1
Supplier_53,AI Software,48,1,99.84228000635247,90,25994,2899,28893,0.06820957456612471,0.18888888888888888,0.28540529030284156,1,0
Supplier_23,Cloud Storage,24,1,99.7039112301439,45,39810,2145,41955,0.16066091470360672,0.06666666666666665,1.0442095857762321,1,0
Supplier_16,Cybersecurity Suite,48,1,99.75178685994253,45,27011,557,27568,0.17945969914994772,0.33333333333333326,0.43239636018509,0,0
Supplier_57,AI Software,36,1,99.9426160270441,90,34086,1629,35715,0.1036436631271855,0.15555555555555545,1.028667143533594,0,1
Supplier_39,AI Software,12,0,99.936043025972,60,29261,1853,31114,0.09110033904384406,0.050000000000000044,0.822888068293502,0,1
Supplier_53,Cybersecurity Suite,12,1,99.90074958977095,30,38733,1267,40000,0.006164923739874051,0.5,0.1888701867628544,1,0
Supplier_42,Data Analytics Tool,48,0,99.74997270642359,45,27011,4395,31406,0.17584086751707653,0.4222222222222223,0.7011411313835769,1,0
Supplier_58,AI Software,12,1,99.86075750696557,60,21212,1182,22394,0.002602042685174544,0.30000000000000004,0.2906429693065311,0,1
Supplier_39,Database Management,24,0,99.75131955720421,45,34141,3954,38095,0.18895001604204237,0.3111111111111111,0.7974926699926682,1,0
Supplier_14,AI Software,24,1,99.92610698041264,30,29344,2508,31852,0.09784324973761814,0.16666666666666674,0.29634807688058074,0,0
Supplier_95,Data Analytics Tool,12,1,99.69736015828411,45,26704,3642,30346,0.06838689871494533,0.11111111111111116,0.7255682475599482,0,0
Supplier_5,Data Analytics Tool,24,1,99.97541531876328,30,35896,2290,38186,0.18484368696853204,0.03333333333333344,0.22982604179253607,0,0
Supplier_35,Database Management,12,0,99.95683815153214,30,38895,1977,40872,0.004878198622019348,0.5,0.0009058352460902253,0,0
Supplier_87,AI Software,12,1,99.86338528353137,45,20143,1385,21528,0.11628497897381743,0.0888888888888888,0.7152368534826331,1,0
Supplier_93,Data Analytics Tool,12,1,99.63691378324627,45,30681,4406,35087,0.10978650489986752,0.0,0.17118474383512527,0,0
Supplier_75,Cybersecurity Suite,48,1,99.56451025850869,30,27367,4992,32359,0.04386408024227642,0.0,0.30448239530783466,0,1
Supplier_18,Cloud Storage,12,0,99.91880469054566,60,23228,2038,25266,0.08577748627004211,0.0,0.43751612059406014,0,1
Supplier_76,Cloud Storage,48,1,99.5809981202076,90,24582,2573,27155,0.13045280118875405,0.05555555555555558,1.1799005223227041,0,1
Supplier_9,Cloud Storage,12,0,99.9185877866087,30,33147,812,33959,0.14542623937638552,0.10000000000000009,0.4759063274732007,1,0
Supplier_74,AI Software,12,0,99.74047485328906,45,31397,1310,32707,0.00014337174131595631,0.22222222222222232,0.24457004071263083,0,1
Supplier_58,Database Management,12,1,99.69921282406597,45,26031,2735,28766,0.18737068601820306,0.06666666666666665,0.9705733326273605,0,0
Supplier_17,Data Analytics Tool,24,1,99.94256348162887,60,24243,3357,27600,0.03290507447856248,0.2666666666666666,0.7160630534195581,0,1
Supplier_7,Cybersecurity Suite,48,1,99.79588698144474,90,33647,3263,36910,0.046716086844471844,0.0,0.32319406532433614,0,1
Supplier_46,Cybersecurity Suite,48,1,99.78254086349357,30,31496,2532,34028,0.05269468913876965,0.0,1.1186972572853975,1,0
Supplier_13,AI Software,12,1,99.77379531286596,30,29549,2007,31556,0.007564027310407062,0.2666666666666666,0.6485425493684593,0,1
Supplier_40,Cloud Storage,12,1,99.68187306284956,90,35146,3070,38216,0.024610424718064985,0.0,1.126244822763033,0,1
Supplier_42,AI Software,24,1,99.88496512072926,30,39097,2394,41491,0.1972699845888324,0.3999999999999999,0.34637306658896777,0,1
Supplier_9,Database Management,24,1,99.62387123756773,90,24185,3205,27390,0.06304334747545721,0.16666666666666674,0.6889298137649523,1,0
Supplier_50,Database Management,24,0,99.96005853042023,45,32486,1096,33582,0.02306021806780987,0.0,1.059434582833551,1,0
Supplier_27,Data Analytics Tool,48,1,99.938052750473,90,27328,2647,29975,0.021398252234924666,0.05555555555555558,0.25625492388907256,1,0
Supplier_66,Data Analytics Tool,48,1,99.6653653595807,30,39576,1115,40691,0.14389199353399437,0.5,0.38019499797517753,1,0
Supplier_5,Database Management,48,0,99.85743724721752,90,36684,1447,38131,0.1709137328065282,0.1333333333333333,0.871271850950117,1,0
Supplier_29,Database Management,12,1,99.7808793652803,60,37107,4873,41980,0.051390459901693976,0.10000000000000009,0.6631478293998225,0,1
Supplier_37,Database Management,48,1,99.66544815797963,45,23010,4264,27274,0.004181902467046994,0.0,0.34171187934168834,0,1
Supplier_38,AI Software,36,1,99.98437560751776,45,25555,2513,28068,0.044618003689071165,0.06666666666666665,0.6836995457246208,1,0
Supplier_83,Database Management,36,1,99.51236629946565,90,20067,4197,24264,0.011303138159351467,0.15555555555555545,0.01968321538141371,0,1
Supplier_8,Cybersecurity Suite,24,1,99.62379655500443,30,32185,990,33175,0.020678987326008303,0.3999999999999999,1.5356426600113653,0,1
Supplier_65,Cloud Storage,48,1,99.75483628994446,60,38890,4850,43740,0.08630162396952848,0.21666666666666656,0.9870160405162395,1,0
Supplier_86,Database Management,36,1,99.7557569717045,45,21537,2928,24465,0.045983674172326516,0.0,0.8131821472844613,1,0
Supplier_17,Cloud Storage,24,1,99.78857720672332,45,36781,1041,37822,0.10318917570508468,0.06666666666666665,0.9546376520064683,0,1
Supplier_71,AI Software,48,1,99.86832132429123,30,31549,1787,33336,0.05069875065143808,0.0,0.9257885494945683,0,1
Supplier_89,Cloud Storage,12,0,99.80550413695445,30,25680,2133,27813,0.18810746022058955,0.3666666666666667,0.9092650434553408,0,0
Supplier_45,AI Software,36,0,99.79413791565874,60,28747,3426,32173,0.18118879358525292,0.18333333333333335,0.7121699559338872,0,0
Supplier_4,Cybersecurity Suite,12,1,99.52622208682739,90,35116,1852,36968,0.11336122100209321,0.18888888888888888,0.36014211413893804,1,0
Supplier_36,AI Software,48,1,99.68449984101676,30,22941,4876,27817,0.07088479839747723,0.5666666666666667,0.46503532473067277,1,0
Supplier_70,AI Software,36,1,99.61370731245357,90,30849,1798,32647,0.07622937640694712,0.0,0.8898960033133607,1,0
Supplier_31,Data Analytics Tool,48,1,99.63003135468497,60,27067,4467,31534,0.0823704566288994,0.050000000000000044,1.0839977768711868,0,0
Supplier_19,Database Management,12,0,99.77162536242676,90,30151,4923,35074,0.1455158644269888,0.03333333333333344,0.20698630300011955,0,0
Supplier_61,Database Management,36,0,99.5977576043155,45,37985,2758,40743,0.09032779910376759,0.0,1.118193158461703,0,1
Supplier_54,Cybersecurity Suite,12,1,99.64403505949828,90,37864,2573,40437,0.1713459893011795,0.10000000000000009,0.8151802319698891,0,0
Supplier_39,Cybersecurity Suite,48,0,99.61617150717349,60,39660,1201,40861,0.18881895718607292,0.1499999999999999,0.9788560151782346,0,1
Supplier_91,Database Management,48,0,99.96476644217691,60,35126,2419,37545,0.06718923067578678,0.0,0.8802517732816871,0,1
Supplier_74,Data Analytics Tool,12,0,99.96288620876383,60,35613,2960,38573,0.11213889627513603,0.21666666666666656,0.27993732969190666,1,0
Supplier_90,Database Management,36,1,99.79887136371207,90,26447,4762,31209,0.019011307366512888,0.0,0.10595591134404769,1,0
Supplier_19,Data Analytics Tool,12,1,99.95301600967862,45,25499,4764,30263,0.0400938095532718,0.0,0.11224107199158861,0,0
Supplier_39,Cybersecurity Suite,48,0,99.8850481962795,30,26273,4824,31097,0.08269315334203203,0.0,0.2912233185782761,0,1
Supplier_67,Cloud Storage,12,1,99.78907446257288,45,21299,866,22165,0.041240543180355776,0.3999999999999999,0.8141837239845393,1,0
Supplier_45,Cybersecurity Suite,48,1,99.50315325363343,90,26701,1027,27728,0.1753120981577435,0.07777777777777772,0.8043203260971725,0,0
Supplier_13,Cybersecurity Suite,12,1,99.8785329801789,90,24994,4218,29212,0.031657251211819615,0.07777777777777772,0.8992503069815647,0,0
Supplier_92,AI Software,36,0,99.84421928737835,30,35627,4109,39736,0.0911321643106184,0.16666666666666674,0.8237533843692328,0,1
Supplier_58,AI Software,36,1,99.80147429010837,90,27489,4435,31924,0.12113984809197514,0.0,0.0056313127480537295,0,1
Supplier_20,AI Software,12,1,99.8726079127244,60,28269,2653,30922,0.1383727816321689,0.0,0.6863167765185335,1,0
Supplier_92,AI Software,12,1,99.75133186073963,60,22831,2408,25239,0.07661387394530135,0.050000000000000044,0.09972620385336795,0,1
Supplier_72,Data Analytics Tool,36,1,99.84500080294745,60,31602,3512,35114,0.1738198137449457,0.18333333333333335,0.36332447556901004,0,0
Supplier_61,Database Management,48,0,99.95823432249598,60,39105,4728,43833,0.11366383021558511,0.2666666666666666,0.5013509936337459,0,0
Supplier_39,Cloud Storage,36,1,99.68414445776457,60,31819,3522,35341,0.08790155608951036,0.0,0.04339717857856085,0,1
Supplier_1,Cybersecurity Suite,48,1,99.8469796991013,90,37916,3983,41899,0.013448126810407324,0.0,0.3484779757956553,0,1
Supplier_3,Data Analytics Tool,12,0,99.73308703082537,30,21996,3220,25216,0.092937893689033,0.30000000000000004,0.17917967462532258,0,1
Supplier_77,Cloud Storage,12,1,99.83045582938885,30,31619,2270,33889,0.16414716816314606,0.5,0.6470701662588739,0,0
Supplier_92,Data Analytics Tool,48,0,99.87381773442164,60,36661,4613,41274,0.1229082036442631,0.28333333333333344,0.46427236932434,0,1
Supplier_62,Data Analytics Tool,12,1,99.52227172521354,90,23089,2277,25366,0.16643249074582367,0.04444444444444451,0.4953176469339088,1,0
Supplier_63,Cybersecurity Suite,48,1,99.81683421753485,45,20523,4712,25235,0.09880233411986113,0.04444444444444451,0.4276917880334611,1,0
Supplier_25,Database Management,24,1,99.61110318035941,45,32410,1297,33707,0.02369234101889637,0.1333333333333333,0.956019710486567,1,0
Supplier_56,AI Software,36,1,99.82831594352571,90,35732,3715,39447,0.002727969167176214,0.21111111111111103,0.21473512512156323,0,1
Supplier_33,Database Management,24,1,99.72948179110756,60,39506,4288,43794,0.060643909343718244,0.2666666666666666,0.5166642598438743,0,1
Supplier_38,Cybersecurity Suite,48,1,99.87904084351379,30,28167,3476,31643,0.1395980942995585,0.30000000000000004,0.7360173683653359,0,0
Supplier_6,Cybersecurity Suite,36,1,99.56046639945075,90,25190,4237,29427,0.15805198078833876,0.03333333333333344,0.7568444131345626,0,0
Supplier_58,Cybersecurity Suite,48,1,99.80689795231153,45,24575,2211,26786,0.05915056692406589,0.3999999999999999,0.9290208857168011,1,0
Supplier_44,Cloud Storage,36,1,99.63645065717449,45,27727,1252,28979,0.09913078417664943,0.4222222222222223,0.5779683556412842,0,1
Supplier_45,Database Management,36,0,99.91796117771199,45,35378,2969,38347,0.08422378088681633,0.0888888888888888,0.463675805773178,0,1
Supplier_32,Database Management,36,1,99.95490791776179,60,21797,4469,26266,0.08210455687028557,0.2333333333333334,0.08852231521472842,1,0
Supplier_45,Data Analytics Tool,36,1,99.98823516390273,45,22131,1892,24023,0.0462697426400301,0.06666666666666665,0.6089991110519285,0,1
Supplier_61,Data Analytics Tool,48,0,99.89004362718937,90,34900,3105,38005,0.027274221005891677,0.10000000000000009,0.48821196844810605,0,0
Supplier_47,Data Analytics Tool,36,1,99.86932969450972,90,37199,1177,38376,0.039337711646242626,0.18888888888888888,0.16030903951556885,1,0
Supplier_21,Cybersecurity Suite,36,1,99.6055953718451,45,31332,605,31937,0.01106647743266922,0.33333333333333326,0.5445312929045081,0,1
Supplier_80,Database Management,24,0,99.66464345890515,90,26666,3787,30453,0.03962614836471541,0.16666666666666674,0.5323102633799106,0,0
Supplier_85,Cybersecurity Suite,12,1,99.72818444546351,45,36526,2446,38972,0.0018401795250758914,0.0,0.07587164122404755,0,0
Supplier_75,Cloud Storage,12,1,99.8789567134133,45,32479,1595,34074,0.12545168012719565,0.0,0.6982154534944728,0,1
Supplier_36,Data Analytics Tool,24,1,99.9483332738882,30,21410,2282,23692,0.06327508147753658,0.43333333333333335,0.6237721906508529,1,0
Supplier_99,Cybersecurity Suite,24,0,99.59267815901126,60,32665,3757,36422,0.19462894228538175,0.1333333333333333,0.1890172827464972,0,1
Supplier_19,Cybersecurity Suite,48,0,99.95196006748834,60,20534,2497,23031,0.038743410155259575,0.03333333333333344,0.46943486215404384,0,1
Supplier_20,Cloud Storage,48,1,99.84085607965349,30,23364,2061,25425,0.06916571406191878,0.0,0.72032291647856,0,1
Supplier_57,AI Software,48,1,99.79927765803566,30,37416,4506,41922,0.07156823172830665,0.19999999999999996,0.7294357405412766,1,0
Supplier_18,Database Management,24,1,99.59792222292815,60,23342,2175,25517,0.001690299212492108,0.1499999999999999,0.5954890761835703,0,0
Supplier_47,AI Software,24,1,99.52720726607649,45,33465,1622,35087,0.1678415906078918,0.1777777777777778,0.32233845808094364,1,0
Supplier_49,Data Analytics Tool,36,0,99.77854780026888,45,24500,4481,28981,0.006398892028864945,0.33333333333333326,0.6103938666440536,0,1
Supplier_14,Cybersecurity Suite,48,1,99.81924268483115,60,21172,1801,22973,0.1880359669458483,0.0,1.1391086983102405,1,0
Supplier_15,Cloud Storage,48,0,99.6032829101838,45,28007,1443,29450,0.17841487021872415,0.11111111111111116,0.6717448404774834,0,1
Supplier_31,Cloud Storage,48,1,99.77266354085447,30,21641,1445,23086,0.10710438321719272,0.6333333333333333,0.0747459036363155,0,0
Supplier_1,Database Management,12,1,99.91968176735365,45,36855,1100,37955,0.10871911498225842,0.0,0.6606849734821338,1,0
Supplier_54,AI Software,36,1,99.90918231327295,45,39324,3200,42524,0.13075558459123127,0.288888888888889,0.8908241315106276,0,1
Supplier_3,Database Management,48,1,99.95440403848728,90,28738,1917,30655,0.0774100023869774,0.1333333333333333,0.09446242580108688,0,1
Supplier_16,Cybersecurity Suite,48,0,99.67928404668287,90,24726,2024,26750,0.1294444566795711,0.15555555555555545,1.1888757121375433,1,0
Supplier_87,Database Management,48,1,99.65584429054995,90,31789,4266,36055,0.008953677737697374,0.0,0.9490693936454213,0,1
Supplier_57,Cloud Storage,12,1,99.86721874293059,45,31017,750,31767,0.010809525469945314,0.4222222222222223,0.2782744807298759,1,0
Supplier_75,Cloud Storage,12,1,99.71124507849753,60,20363,2044,22407,0.09144608392390888,0.016666666666666607,1.133413320449555,0,1
Supplier_12,Data Analytics Tool,24,0,99.54289884537361,30,30358,578,30936,0.109924460221207,0.06666666666666665,0.8631325902594622,0,1
Supplier_74,Data Analytics Tool,36,1,99.63857255402854,45,23309,3623,26932,0.1775635280671638,0.288888888888889,0.8447091670758625,1,0
Supplier_96,Cybersecurity Suite,24,1,99.70510531991043,60,36929,1397,38326,0.020932126781579255,0.2666666666666666,0.4183833377132715,0,0
Supplier_16,AI Software,36,0,99.64333304848336,45,23240,725,23965,0.16452958543877788,0.19999999999999996,0.44085511270251587,0,0
Supplier_72,Database Management,12,1,99.66278072976418,30,26665,1709,28374,0.04200946745841392,0.1333333333333333,0.6342430909775426,0,1
Supplier_76,Cybersecurity Suite,48,1,99.64395019402545,45,32921,2678,35599,0.07881672970200637,0.3555555555555556,0.7744774192759833,0,1
Supplier_24,Data Analytics Tool,24,1,99.5203345919197,30,21936,3179,25115,0.06332048696548258,0.0,0.033789150948248636,0,1
Supplier_28,Database Management,48,0,99.81217640340397,45,33968,3385,37353,0.0800310545730798,0.0,0.5931559955271343,1,0
Supplier_8,Data Analytics Tool,24,0,99.7926732859732,30,31197,3306,34503,0.03009909961451711,0.2333333333333334,0.18673299409737099,1,0
Supplier_92,Database Management,12,0,99.82015791425455,45,31998,1203,33201,0.100714014880711,0.1777777777777778,0.34594951786320294,0,0
Supplier_36,AI Software,12,1,99.59423184905647,30,20882,3044,23926,0.16032851796627345,0.0,0.5479686661552166,0,0
Supplier_90,Cybersecurity Suite,12,1,99.64487072539012,90,26923,2870,29793,0.0883068020757794,0.05555555555555558,0.6690603402211537,0,1
Supplier_8,Database Management,24,0,99.80361180420302,45,33708,3781,37489,0.09812271517963983,0.0,0.8341364118761734,1,0
Supplier_58,Cloud Storage,36,1,99.79381750854536,45,25204,828,26032,0.16975351705626285,0.288888888888889,0.10736111845066776,0,0
Supplier_60,Cloud Storage,24,1,99.74810185158358,60,27288,4728,32016,0.14121162292760617,0.06666666666666665,0.6456287385254514,0,0
Supplier_50,Database Management,36,0,99.67170249250499,60,23203,620,23823,0.09809088170395695,0.1499999999999999,0.23343798556109768,0,1
Supplier_28,Database Management,24,1,99.94733619233959,30,22244,1464,23708,0.05153912963783594,0.16666666666666674,0.4702490853287543,0,1
Supplier_92,Database Management,24,1,99.66648741872643,45,20018,4724,24742,0.17698534936899335,0.19999999999999996,0.9544476948529885,1,0
Supplier_41,Cloud Storage,12,1,99.72325338665425,30,37025,4175,41200,0.11540408033811167,0.6000000000000001,0.11567522364811655,0,1
Supplier_100,Cloud Storage,48,1,99.83227577716755,90,23083,2576,25659,0.04422952202213868,0.07777777777777772,0.946264493003082,0,1
Supplier_64,Database Management,48,0,99.7660805011247,60,28521,832,29353,0.053823950527602075,0.0,0.7333615147320935,0,1
Supplier_27,Data Analytics Tool,36,1,99.66997412841854,30,37249,3868,41117,0.16062661778724918,0.0,0.6374988029341632,1,0
Supplier_63,Data Analytics Tool,48,1,99.71346594732368,30,20773,1816,22589,0.008829112417491092,0.2333333333333334,0.8452777553235629,0,1
Supplier_17,AI Software,24,1,99.88929560074821,60,24732,1696,26428,0.19841843740576404,0.050000000000000044,0.8267276483962821,0,1
Supplier_73,Cybersecurity Suite,24,1,99.63628328618844,45,39902,3670,43572,0.026070335942958357,0.4222222222222223,0.10691986437982137,0,1
Supplier_33,Data Analytics Tool,12,1,99.56970506749064,30,26795,1929,28724,0.15921370507938748,0.3666666666666667,0.7047543235655418,0,0
Supplier_84,Cloud Storage,12,1,99.6534499688966,60,26984,855,27839,0.07895506335433658,0.0,0.6970911382607585,0,0
Supplier_77,Data Analytics Tool,48,1,99.91627176558907,45,22567,4734,27301,0.09844323665749338,0.3999999999999999,1.3868204450735637,1,0
Supplier_92,AI Software,36,1,99.54360496027961,90,36121,2026,38147,0.17613011549291557,0.0,0.8327790710232946,1,0
Supplier_29,AI Software,48,1,99.9859310759525,60,21674,4397,26071,0.08258223791784265,0.16666666666666674,0.5722717090113515,0,0
Supplier_13,Cybersecurity Suite,48,1,99.76509142047455,30,30875,528,31403,0.1074987507346469,0.03333333333333344,0.690701039499166,0,1
Supplier_46,Data Analytics Tool,48,0,99.98257441454388,90,31572,1513,33085,0.00985993248183399,0.0,0.5340277303847177,0,1
Supplier_35,Cloud Storage,48,0,99.96010824682213,45,20739,3202,23941,0.00046949477349063075,0.1333333333333333,0.3791608639799434,0,1
Supplier_6,Cloud Storage,24,0,99.72187871996334,45,21545,1327,22872,0.04895997460034518,0.33333333333333326,0.5402749822340309,0,1
Supplier_82,Database Management,36,1,99.59726062655662,60,29327,4946,34273,0.13611661858375346,0.08333333333333326,0.8208326327741928,0,1
Supplier_69,Cloud Storage,24,1,99.58079354051692,60,25127,2524,27651,0.02425297867182734,0.10000000000000009,0.8909953746442648,0,0
Supplier_47,Cybersecurity Suite,36,1,99.61759478829627,60,29065,798,29863,0.022752391760909887,0.21666666666666656,0.9961759261011153,1,0
Supplier_25,Cybersecurity Suite,12,1,99.84796499387662,45,30492,2365,32857,0.08219212160718066,0.1333333333333333,0.8247231640769201,1,0
Supplier_66,Cloud Storage,48,1,99.63374549741843,90,33749,4516,38265,0.1295674077216453,0.06666666666666665,0.4021563818439675,0,0
Supplier_10,Cloud Storage,24,0,99.66729838210611,45,29045,2611,31656,0.14241439844958612,0.1777777777777778,0.30239446279317655,0,1
Supplier_56,Database Management,36,1,99.71990161395736,30,38667,1254,39921,0.03569013481967496,0.0,0.06150573645863855,0,1
Supplier_30,Cloud Storage,12,1,99.94748401340651,45,29521,1269,30790,0.01591762947440849,0.0,0.051334371323677574,1,0
Supplier_5,Database Management,12,1,99.59280277476357,30,28669,4235,32904,0.18807940678910884,0.6333333333333333,0.8801501419576699,1,0
Supplier_33,Database Management,48,0,99.5024630107788,90,31283,1738,33021,0.05213327651242035,0.0,0.8372377508358421,0,1
Supplier_65,Cloud Storage,36,1,99.52944724108531,60,26998,2713,29711,0.17066929952174478,0.2333333333333334,1.5179370236225695,1,0
Supplier_18,AI Software,24,1,99.94333550742326,60,33440,2406,35846,0.17269829009256366,0.28333333333333344,1.2428215015848658,1,0
Supplier_96,AI Software,48,1,99.81728306777325,45,32697,2064,34761,0.1545045183525089,0.22222222222222232,0.05085396883373983,1,0
Supplier_49,Database Management,24,1,99.63378990347063,60,33733,1718,35451,0.03376672133051402,0.06666666666666665,0.42112326288901497,1,0
Supplier_11,Cloud Storage,12,1,99.58682432549548,90,21269,1857,23126,0.16436029185084008,0.07777777777777772,0.2742618501588997,0,1
Supplier_85,AI Software,24,0,99.64419070095218,60,27868,4339,32207,0.15385011184831734,0.0,1.3476119841428096,0,1
Supplier_26,Cloud Storage,24,1,99.55625049435312,45,32373,1960,34333,0.11934459802124342,0.0,0.14451522390695026,1,0
Supplier_63,Cloud Storage,48,1,99.96135112603938,90,38987,4485,43472,0.06744040703379055,0.14444444444444438,0.13394121940000037,0,1
Supplier_89,Cloud Storage,24,1,99.88426102543897,30,25961,1916,27877,0.05250172085330882,0.0,0.943788889207958,0,0
Supplier_86,Data Analytics Tool,48,1,99.72657167668714,45,35734,3353,39087,0.024377842416071795,0.288888888888889,0.804202907297781,1,0
Supplier_59,Cloud Storage,12,1,99.92383167650644,30,29661,1928,31589,0.10195141338017429,0.5,0.1806549020911703,0,1
Supplier_27,Data Analytics Tool,48,0,99.62223452010369,90,28569,4878,33447,0.1170521751019693,0.15555555555555545,0.606567807905491,1,0
Supplier_49,Database Management,48,1,99.85138907855138,45,27557,4974,32531,0.07186779810315745,0.288888888888889,0.5556219992575655,1,0
Supplier_77,AI Software,36,1,99.91950492451673,45,38064,4793,42857,0.09507181353617372,0.04444444444444451,0.7910040740654073,0,1
Supplier_33,AI Software,24,1,99.6748166686954,90,28433,3562,31995,0.07270289147385334,0.0888888888888888,0.7102129164781221,0,0
Supplier_98,AI Software,12,0,99.87115757827085,60,35653,3571,39224,0.12820121146414026,0.06666666666666665,0.12784973699346702,0,0
Supplier_99,AI Software,48,1,99.6445854511395,45,29111,1055,30166,0.18025184155931268,0.0,0.7389920631562439,1,0
Supplier_1,AI Software,12,1,99.64643999627692,45,25682,855,26537,0.032784052409388975,0.0,0.39688797822491895,0,1
Supplier_21,AI Software,36,1,99.55245801749155,30,35479,2063,37542,0.0762817619806247,0.30000000000000004,0.46292424763214707,1,0
Supplier_55,AI Software,24,1,99.71562844278961,60,35047,4000,39047,0.028173720790172264,0.28333333333333344,0.5754986220207201,1,0
Supplier_6,Database Management,48,1,99.85755883418373,30,28084,1540,29624,0.1249887540815664,0.5666666666666667,0.49775656360689635,0,1
Supplier_92,Cloud Storage,24,1,99.96070819472992,30,36453,3186,39639,0.14577410189771917,0.3999999999999999,0.34311551641700944,0,1
Supplier_81,Cybersecurity Suite,36,0,99.79586052604526,60,26200,4974,31174,0.18638254651949118,0.1333333333333333,0.24190577259175783,0,0
Supplier_69,Data Analytics Tool,36,1,99.9229364134905,60,30278,3053,33331,0.055774385252192984,0.21666666666666656,0.39850202880398033,0,1
Supplier_95,Cybersecurity Suite,12,1,99.9030223781522,90,22007,2279,24286,0.19004224117308605,0.04444444444444451,0.019172910749898242,1,0
Supplier_5,Cybersecurity Suite,48,1,99.58493809595788,60,35802,575,36377,0.01265253436413496,0.1499999999999999,0.7724978460963139,1,0
Supplier_3,Cloud Storage,12,1,99.7380505401672,45,33329,4826,38155,0.12060277267291764,0.0,0.1709448935675858,1,0
Supplier_53,Cloud Storage,36,0,99.55729253240744,60,22779,3819,26598,0.011426543868665996,0.28333333333333344,0.5439046136306372,0,1
Supplier_23,Cloud Storage,24,0,99.8342550491652,90,20755,2849,23604,0.17875483755238897,0.0,0.6536986929050792,0,0
Supplier_53,AI Software,12,1,99.96545083744057,90,26495,3273,29768,0.10596181141401083,0.0,0.7739361288236722,0,1
Supplier_37,Database Management,12,1,99.56717383445859,90,30187,2762,32949,0.1338696701525592,0.011111111111111072,0.8138291315928432,1,0
